time,open,high,low,price,vwap,volume,currency,log_return
2023-08-23,26040.5,26779.4,25803.4,26417.4,26216.8,2401.35543324,Bitcoin,0.014373705750844868
2023-08-24,26417.5,26562.0,25875.7,26160.0,26233.2,1416.88216044,Bitcoin,-0.00979135736733968
2023-08-25,26160.0,26281.5,25778.0,26049.8,26007.8,1427.03372258,Bitcoin,-0.004221435962280744
2023-08-26,26049.9,26098.3,25984.9,26002.4,26031.2,356.70707825,Bitcoin,-0.0018212491730203195
2023-08-27,26002.4,26165.9,25966.6,26087.4,26080.7,448.29657304,Bitcoin,0.0032635976888015527
2023-08-28,26087.4,26230.9,25860.2,26109.6,26048.7,1348.30815030,Bitcoin,0.0008506236503472096
2023-08-29,26109.6,28150.0,25927.2,27731.7,27348.3,4726.09076451,Bitcoin,0.06027310040110522
2023-08-30,27731.7,27757.3,27005.2,27305.4,27348.2,2032.95732924,Bitcoin,-0.015491678365509786
2023-08-31,27305.4,27605.5,25663.0,25936.2,26630.3,2375.02443369,Bitcoin,-0.05144480857552489
2023-09-01,25936.3,26127.0,25333.3,25808.3,25839.1,2544.98277665,Bitcoin,-0.004943530635082873
2023-09-02,25808.3,25973.8,25754.1,25869.7,25829.6,614.23333921,Bitcoin,0.002376254069108027
2023-09-03,25869.7,26119.0,25820.1,25969.4,25928.8,619.21434504,Bitcoin,0.00384652213976887
2023-09-04,25969.4,26079.2,25630.8,25806.3,25876.4,849.90782256,Bitcoin,-0.006300273661187138
2023-09-05,25806.3,25868.8,25580.5,25788.7,25728.5,941.71467932,Bitcoin,-0.0006822366773002254
2023-09-06,25788.8,26000.0,25385.2,25763.8,25690.4,1152.75666178,Bitcoin,-0.0009660056034652775
2023-09-07,25763.7,26487.7,25609.0,26236.4,26016.0,2170.14359560,Bitcoin,0.018177353657067966
2023-09-08,26236.5,26414.0,25650.0,25905.2,25957.6,2181.02001657,Bitcoin,-0.012704038787602278
2023-09-09,25905.3,25919.2,25803.7,25891.3,25876.6,339.50872669,Bitcoin,-0.0005367158141447995
2023-09-10,25891.3,26040.7,25582.5,25830.0,25815.8,961.69552118,Bitcoin,-0.0023703978323293376
2023-09-11,25830.0,25875.0,24925.0,25163.4,25231.3,3265.83063715,Bitcoin,-0.02614604927030405
2023-09-12,25163.4,26528.9,25140.1,25832.4,25975.8,3632.51248271,Bitcoin,0.026238960168819214
2023-09-13,25832.4,27212.0,25780.0,26231.1,26205.4,2898.11469839,Bitcoin,0.015316211706885113
2023-09-14,26231.2,26833.0,26154.6,26535.5,26506.3,2586.89823298,Bitcoin,0.01153772942667859
2023-09-15,26535.5,26887.7,26220.9,26610.0,26492.9,2739.20878369,Bitcoin,0.002803625849769586
2023-09-16,26610.1,26756.8,26480.5,26568.5,26581.1,519.04251464,Bitcoin,-0.0015607814595986803
2023-09-17,26568.4,26603.2,26412.0,26539.8,26519.9,402.86791697,Bitcoin,-0.0010808104493583329
2023-09-18,26539.9,27468.1,26405.7,26758.3,26969.8,3044.11850614,Bitcoin,0.008199212508206356
2023-09-19,26758.3,27494.5,26691.2,27228.6,27141.7,2891.06865242,Bitcoin,0.01742318589333405
2023-09-20,27228.6,27397.8,26826.7,27135.1,27127.8,2185.32278880,Bitcoin,-0.003439798696286582
2023-09-21,27135.1,27150.0,26358.2,26567.6,26729.8,2525.15041680,Bitcoin,-0.021135664530900072
2023-09-22,26567.6,26716.9,26490.0,26583.8,26616.7,1377.78818382,Bitcoin,0.0006095794466992847
2023-09-23,26583.8,26630.0,26500.0,26580.8,26564.4,554.31605307,Bitcoin,-0.00011285705161646252
2023-09-24,26580.8,26711.0,26157.0,26252.3,26500.3,722.68160905,Bitcoin,-0.012435546403150014
2023-09-25,26252.4,26420.0,26000.0,26289.8,26219.4,2938.53345591,Bitcoin,0.0014274270106196404
2023-09-26,26289.8,26393.2,26094.3,26214.9,26244.6,1256.88728531,Bitcoin,-0.0028530798502824344
2023-09-27,26214.9,26818.2,26100.1,26359.9,26423.4,2024.30960720,Bitcoin,0.005515964593139115
2023-09-28,26359.9,27312.9,26329.9,27026.8,26810.4,2519.55847133,Bitcoin,0.02498505030222876
2023-09-29,27027.3,27225.7,26692.0,26920.1,26950.9,2046.27520387,Bitcoin,-0.003955746822752347
2023-09-30,26920.1,27096.0,26888.3,26972.9,26983.2,591.63366313,Bitcoin,0.001959438772878149
2023-10-01,26972.1,28087.9,26965.7,27981.1,27442.7,1803.40971306,Bitcoin,0.03669662400737811
2023-10-02,27981.1,28572.5,27298.0,27500.9,28044.8,5477.09708743,Bitcoin,-0.01731055085040887
2023-10-03,27500.9,27658.2,27189.0,27428.2,27439.4,2269.82042802,Bitcoin,-0.0026470501956149723
2023-10-04,27428.2,27826.3,27229.8,27800.0,27532.1,1661.17320354,Bitcoin,0.01346433948247899
2023-10-05,27800.0,28116.4,27366.1,27413.8,27747.3,2420.06613584,Bitcoin,-0.013989484456438163
2023-10-06,27413.8,28284.9,27185.1,27947.8,27754.6,2704.34987354,Bitcoin,0.019291948277315195
2023-10-07,27947.8,28028.7,27865.7,27973.4,27936.0,811.49808618,Bitcoin,0.000915574121740004
2023-10-08,27973.4,28107.2,27740.1,27934.7,27921.7,677.89129090,Bitcoin,-0.001384415001799481
2023-10-09,27934.7,27996.8,27275.0,27586.1,27591.3,2304.99609938,Bitcoin,-0.012557620963463755
2023-10-10,27586.1,27713.6,27300.0,27397.3,27475.9,1585.44517938,Bitcoin,-0.0068675542813054725
2023-10-11,27397.3,27468.9,26551.0,26868.2,26972.2,3092.07799609,Bitcoin,-0.01950103721641161
2023-10-12,26868.2,26925.0,26560.0,26760.9,26756.9,1601.34612333,Bitcoin,-0.004001564194757756
2023-10-13,26760.9,27137.0,26675.0,26867.9,26871.4,2111.79481791,Bitcoin,0.003990398516563752
