time,open,high,low,price,vwap,volume,currency,log_return
2023-09-09,0.50464,0.50464,0.50146,0.50362,0.50339,1439608.02541854,Ripple,-0.0026572027770682353
2023-09-10,0.50350,0.50350,0.49261,0.49672,0.49808,5290177.19382324,Ripple,-0.013795528383749148
2023-09-11,0.49697,0.49790,0.45890,0.47423,0.47727,14041726.75238649,Ripple,-0.04633405098106116
2023-09-12,0.47435,0.48662,0.46999,0.48062,0.47926,8306118.26663257,Ripple,0.013384501009283213
2023-09-13,0.48036,0.48970,0.47285,0.48325,0.48087,8661563.43973311,Ripple,0.005457181003580923
2023-09-14,0.48297,0.49371,0.47999,0.48962,0.48759,8133608.95662541,Ripple,0.01309546194855346
2023-09-15,0.48940,0.50864,0.48754,0.50042,0.49727,8394740.62626023,Ripple,0.021818165782641605
2023-09-16,0.50065,0.50344,0.49735,0.49968,0.50047,2269599.59499715,Ripple,-0.001479852284866828
2023-09-17,0.49987,0.50039,0.48984,0.49294,0.49488,2584090.57798398,Ripple,-0.013580430752548774
2023-09-18,0.49257,0.50739,0.48724,0.50322,0.49869,6995847.18841329,Ripple,0.02063998744215537
2023-09-19,0.50319,0.51648,0.50078,0.51401,0.51010,6495750.20013217,Ripple,0.02121527029445724
2023-09-20,0.51401,0.52545,0.50694,0.52145,0.51729,7605535.22312659,Ripple,0.014370672048389418
2023-09-21,0.52139,0.52139,0.50018,0.50725,0.50781,9649892.03868702,Ripple,-0.027609413861297727
2023-09-22,0.50724,0.51677,0.50389,0.51208,0.51095,7336714.03766898,Ripple,0.009476884127823835
2023-09-23,0.51233,0.51478,0.50581,0.50769,0.51105,3602279.89660999,Ripple,-0.008609837745643898
2023-09-24,0.50710,0.51150,0.49841,0.50221,0.50636,3798025.26165270,Ripple,-0.010852666177364422
2023-09-25,0.50200,0.50698,0.49075,0.50541,0.49844,11572751.39637391,Ripple,0.006351622155482935
2023-09-26,0.50540,0.50722,0.49598,0.50182,0.50210,7824469.23920046,Ripple,-0.007128491411609881
2023-09-27,0.50137,0.50719,0.49658,0.4989,0.50168,9837407.29315532,Ripple,-0.005835814787620917
2023-09-28,0.49892,0.51003,0.49500,0.50988,0.50189,12317404.35085444,Ripple,0.02176972904772883
2023-09-29,0.50991,0.54933,0.50609,0.52158,0.52973,20196402.25306591,Ripple,0.02268726240430749
2023-09-30,0.52074,0.52105,0.51364,0.515,0.51708,5842642.34071982,Ripple,-0.01269576565529183
2023-10-01,0.51485,0.52582,0.51374,0.52411,0.52113,4989514.17865613,Ripple,0.017534685290538882
2023-10-02,0.52450,0.52651,0.50500,0.51235,0.51761,9623877.25321580,Ripple,-0.022693600708548145
2023-10-03,0.51231,0.55100,0.50585,0.53909,0.52589,14641300.61858878,Ripple,0.05087454760561103
2023-10-04,0.53908,0.54254,0.52000,0.53255,0.53173,22694374.68732382,Ripple,-0.012205742962163181
2023-10-05,0.53269,0.53269,0.51592,0.52279,0.52360,7405418.65846487,Ripple,-0.018496936095573183
2023-10-06,0.52272,0.52968,0.51715,0.52575,0.52281,5957353.30501383,Ripple,0.005645960789207821
2023-10-07,0.52566,0.52592,0.52010,0.52198,0.52273,2036159.17056933,Ripple,-0.007196541610422567
2023-10-08,0.52195,0.52381,0.51593,0.51787,0.51969,1536040.94043069,Ripple,-0.00790502746091729
2023-10-09,0.51760,0.52017,0.48750,0.50269,0.50265,10807684.80477814,Ripple,-0.029750567590867565
2023-10-10,0.50269,0.50269,0.49187,0.49664,0.49738,5955319.33154808,Ripple,-0.012108260365802526
2023-10-11,0.49642,0.49770,0.47850,0.48889,0.48667,12984792.50182265,Ripple,-0.01572790225997611
2023-10-12,0.48870,0.48870,0.47300,0.48287,0.48006,8078469.99739310,Ripple,-0.012390049008635242
2023-10-13,0.48294,0.49128,0.47864,0.48521,0.48348,6432051.80841976,Ripple,0.00483432062903086
2023-10-14,0.48499,0.48831,0.48348,0.48672,0.48553,2703887.16645848,Ripple,0.0031072221557090617
2023-10-15,0.48667,0.49000,0.48533,0.48756,0.48814,2169323.90735788,Ripple,0.0017243507167075812
2023-10-16,0.48755,0.51056,0.48508,0.49804,0.49567,12838226.04296619,Ripple,0.021267035296576028
2023-10-17,0.49797,0.49801,0.48474,0.49149,0.49099,4564477.53061631,Ripple,-0.013238801583930102
2023-10-18,0.49126,0.49264,0.48601,0.48796,0.48975,7779151.00449330,Ripple,-0.007208158219744802
